date,home_team,away_team,team,scorer,minute,own_goal,penalty
1928-06-13,858,32,858,Héctor Scarone,73,0,0
1928-07-25,428,440,428,Arkādijs Pavlovs,2,0,0
1928-07-25,428,440,428,Alberts Vaters,25,0,0
1928-07-25,428,440,428,Alberts Vaters,66,0,0
1928-07-26,233,440,233,Arnold Pihlak,1,0,1
1928-07-26,233,440,233,Helmuth Räästas,14,0,0
1928-07-26,233,440,233,Arnold Pihlak,21,0,0
1928-07-26,233,440,233,Arnold Pihlak,57,0,0
1928-07-26,233,440,233,Artur Maurer,74,0,0
1928-07-26,233,440,233,Artur Maurer,78,0,0
1928-07-27,233,428,428,Arnolds Tauriņš,63,0,0
1929-08-14,428,440,428,Voldemārs Plade,51,0,0
1929-08-14,428,440,428,Voldemārs Plade,68,0,0
1929-08-14,428,440,428,Voldemārs Plade,86,0,0
1929-08-14,428,440,440,Stepas Chmelevskis,89,0,1
1929-08-15,428,233,233,Eugen Einman,9,0,0
1929-08-15,428,233,428,Aleksandrs Priede,27,0,0
1929-08-15,428,233,233,Eduard Ellman-Eelma,29,0,0
1929-08-15,428,233,428,Arkādijs Pavlovs,63,0,0
1929-08-16,233,440,233,Eugen Einman,16,0,0
1929-08-16,233,440,440,Stepas Chmelevskis,26,0,0
1929-08-16,233,440,233,Arnold Pihlak,32,0,0
1929-08-16,233,440,440,Ricardas Rutkauskas,35,0,0
1929-08-16,233,440,233,Eugen Einman,59,0,0
1929-08-16,233,440,233,Eduard Ellman-Eelma,75,0,0
1929-08-16,233,440,233,Eduard Ellman-Eelma,85,0,0
1929-11-01,600,858,600,Aurelio González,16,0,0
1929-11-01,600,858,600,Diógenes Domínguez,55,0,0
1929-11-01,600,858,600,Aurelio González,86,0,0
1929-11-03,32,604,32,Carlos Peucelle,6,0,0
1929-11-03,32,604,32,Adolfo Zumelzú,38,0,0
1929-11-03,32,604,32,Adolfo Zumelzú,58,0,0
1929-11-10,32,600,32,Mario Evaristo,7,0,0
1929-11-10,32,600,32,Manuel Ferreira,24,0,0
1929-11-10,32,600,32,Manuel Ferreira,48,0,0
1929-11-10,32,600,32,Roberto Cherro,50,0,0
1929-11-10,32,600,600,Diógenes Domínguez,56,0,0
1929-11-11,604,858,858,Lorenzo Fernández,21,0,0
1929-11-11,604,858,858,Lorenzo Fernández,29,0,0
1929-11-11,604,858,858,Lorenzo Fernández,43,0,0
1929-11-11,604,858,858,José Leandro Andrade,69,0,0
1929-11-11,604,858,604,Agustín Lizarbe,81,0,0
1929-11-16,600,604,600,Lino Nessi,10,0,0
1929-11-16,600,604,600,Aurelio González,55,0,0
1929-11-16,600,604,600,Aurelio González,63,0,0
1929-11-16,600,604,600,Aurelio González,69,0,0
1929-11-16,600,604,600,Diógenes Domínguez,82,0,0
1929-11-17,32,858,32,Manuel Ferreira,14,0,0
1929-11-17,32,858,32,Mario Evaristo,77,0,0
1930-07-13,56,840,840,Bart McGhee,23,0,0
1930-07-13,56,840,840,Tom Florie,45,0,0
1930-07-13,56,840,840,Bert Patenaude,69,0,0
1930-07-13,250,484,250,Lucien Laurent,19,0,0
1930-07-13,250,484,250,Marcel Langiller,40,0,0
1930-07-13,250,484,250,André Maschinot,43,0,0
1930-07-13,250,484,484,Juan Carreño,70,0,0
1930-07-13,250,484,250,André Maschinot,87,0,0
1930-07-14,76,1,1,Aleksandar Tirnanić,21,0,0
1930-07-14,76,1,1,Ivan Bek,30,0,0
1930-07-14,76,1,76,Preguinho,62,0,0
1930-07-14,604,642,642,Adalbert Deşu,1,0,0
1930-07-14,604,642,604,Luis de Souza,75,0,0
1930-07-14,604,642,642,Constantin Stanciu,79,0,0
1930-07-14,604,642,642,Miklós Kovács,89,0,0
1930-07-15,32,250,32,Luis Monti,81,0,0
1930-07-16,152,484,152,Carlos Vidal,3,0,0
1930-07-16,152,484,152,Manuel Rosas,52,1,0
1930-07-16,152,484,152,Carlos Vidal,65,0,0
1930-07-17,68,1,1,Ivan Bek,60,0,0
1930-07-17,68,1,1,Blagoje Marjanović,65,0,0
1930-07-17,68,1,1,Ivan Bek,67,0,0
1930-07-17,68,1,1,Đorđe Vujadinović,85,0,0
1930-07-17,600,840,840,Bert Patenaude,10,0,0
1930-07-17,600,840,840,Bert Patenaude,15,0,0
1930-07-17,600,840,840,Bert Patenaude,50,0,0
1930-07-18,858,604,858,Héctor Castro,65,0,0
1930-07-19,32,484,32,Guillermo Stábile,8,0,0
1930-07-19,32,484,32,Adolfo Zumelzú,12,0,0
1930-07-19,32,484,32,Guillermo Stábile,17,0,0
1930-07-19,32,484,484,Manuel Rosas,42,0,1
1930-07-19,32,484,32,Francisco Varallo,53,0,0
1930-07-19,32,484,32,Adolfo Zumelzú,55,0,0
1930-07-19,32,484,484,Manuel Rosas,65,0,0
1930-07-19,32,484,484,Roberto Gayón,75,0,0
1930-07-19,32,484,32,Guillermo Stábile,80,0,0
1930-07-19,152,250,152,Guillermo Subiabre,67,0,0
1930-07-20,56,600,600,Luis Vargas Peña,40,0,0
1930-07-20,68,76,76,Moderato Wisintainer,37,0,0
1930-07-20,68,76,76,Preguinho,57,0,0
1930-07-20,68,76,76,Moderato Wisintainer,73,0,0
1930-07-20,68,76,76,Preguinho,83,0,0
1930-07-21,858,642,858,Pablo Dorado,7,0,0
1930-07-21,858,642,858,Héctor Scarone,26,0,0
1930-07-21,858,642,858,Peregrino Anselmo,31,0,0
1930-07-21,858,642,858,Pedro Cea,35,0,0
1930-07-22,32,152,32,Guillermo Stábile,12,0,0
1930-07-22,32,152,32,Guillermo Stábile,13,0,0
1930-07-22,32,152,152,Guillermo Subiabre,15,0,0
1930-07-22,32,152,32,Mario Evaristo,51,0,0
1930-07-26,32,840,32,Luis Monti,20,0,0
1930-07-26,32,840,32,Alejandro Scopelli,56,0,0
1930-07-26,32,840,32,Guillermo Stábile,69,0,0
1930-07-26,32,840,32,Carlos Peucelle,80,0,0
1930-07-26,32,840,32,Carlos Peucelle,85,0,0
1930-07-26,32,840,32,Guillermo Stábile,87,0,0
1930-07-26,32,840,840,Jim Brown,89,0,0
1930-07-27,858,1,1,Đorđe Vujadinović,4,0,0
1930-07-27,858,1,858,Pedro Cea,18,0,0
1930-07-27,858,1,858,Peregrino Anselmo,20,0,0
1930-07-27,858,1,858,Peregrino Anselmo,31,0,0
1930-07-27,858,1,858,Santos Iriarte,61,0,0
1930-07-27,858,1,858,Pedro Cea,67,0,0
1930-07-27,858,1,858,Pedro Cea,72,0,0
1930-07-30,858,32,858,Pablo Dorado,12,0,0
1930-07-30,858,32,32,Carlos Peucelle,20,0,0
1930-07-30,858,32,32,Guillermo Stábile,37,0,0
1930-07-30,858,32,858,Pedro Cea,57,0,0
1930-07-30,858,32,858,Santos Iriarte,68,0,0
1930-07-30,858,32,858,Héctor Castro,89,0,0
1930-08-15,440,233,233,Friedrich Karm,49,0,0
1930-08-15,440,233,440,Jaroslavas Citavičius,65,0,0
1930-08-15,440,233,440,Antanas Lingis,67,0,0
1930-08-16,428,233,428,Ēriks Pētersons,11,0,0
1930-08-16,428,233,428,Voldemārs Žins,15,0,0
1930-08-16,428,233,233,Eugen Einman,18,0,0
1930-08-16,428,233,233,Friedrich Karm,38,0,0
1930-08-16,428,233,428,Fricis Dambrēvics,56,0,0
1930-08-17,440,428,440,Jaroslavas Citavičius,32,0,0
1930-08-17,440,428,428,Ēriks Pētersons,37,0,0
1930-08-17,440,428,440,Antanas Lingis,46,0,0
1930-08-17,440,428,428,Ēriks Pētersons,61,0,0
1930-08-17,440,428,428,Ēriks Pētersons,64,0,0
1930-08-17,440,428,440,Stepas Chmelevskis,89,0,0
1931-08-30,233,440,233,Eduard Ellman-Eelma,13,0,0
1931-08-30,233,440,233,Leonhard Kass,50,0,0
1931-08-31,428,440,428,Ēriks Pētersons,11,0,0
1931-09-01,233,428,233,Eduard Ellman-Eelma,10,0,0
1931-09-01,233,428,428,Jānis Škincs,16,0,0
1931-09-01,233,428,233,Friedrich Karm,51,0,0
1931-09-01,233,428,233,Friedrich Karm,67,0,0
1932-08-28,428,440,440,Jaroslavas Citavičius,15,0,0
1932-08-28,428,440,428,Ēriks Pētersons,52,0,0
1932-08-28,428,440,428,Alberts Šeibelis,53,0,0
1932-08-28,428,440,428,Hermanis Jēnihs,65,0,0
1932-08-28,428,440,428,Arnolds Tauriņš,73,0,0
1932-08-29,233,440,233,Roman Mõtlik,11,0,0
1932-08-29,233,440,440,Eduardas Čižauskas,30,0,0
1932-08-29,233,440,440,Antanas Lingis,70,0,0
1932-08-30,428,233,428,Alberts Šeibelis,58,0,0
1933-06-11,752,233,752,Knut Kroon,7,0,0
1933-06-11,752,233,752,Lennart Bunke,10,0,0
1933-06-11,752,233,752,Bertil Ericsson,13,0,0
1933-06-11,752,233,752,Torsten Bunke,43,0,0
1933-06-11,752,233,233,Leonhard Kass,47,0,0
1933-06-11,752,233,233,Richard Kuremaa,61,0,0
1933-06-11,752,233,752,Bertil Ericsson,70,0,0
1933-06-11,752,233,752,Sven Andersson,79,0,0
1933-06-29,440,752,752,Knut Hansson,55,0,0
1933-06-29,440,752,752,Knut Hansson,65,0,0
1933-09-02,440,233,233,Richard Kuremaa,15,0,0
1933-09-02,440,233,440,Jaroslavas Citavičius,55,0,0
1933-09-03,233,428,428,Alberts Šeibelis,35,0,0
1933-09-04,440,428,440,Zigmas Sabaliauskas,33,0,0
1933-09-04,440,428,428,Ēriks Pētersons,52,0,0
1933-09-04,440,428,440,Antanas Lingis,55,0,0
1933-09-04,440,428,428,Ēriks Pētersons,65,0,0
1933-09-24,1,756,1,Vladimir Kragić,50,0,0
1933-09-24,1,756,1,Blagoje Marjanović,61,0,0
1933-09-24,1,756,756,Alessandro Frigerio,76,0,0
1933-09-24,1,756,756,Willy Jäggi,80,0,0
1933-10-15,616,2,2,Josef Silný,33,0,0
1933-10-15,616,2,616,Henryk Martyna,52,0,0
1933-10-15,616,2,2,František Pelcner,77,0,0
1933-10-29,756,642,642,Grațian Sepi,18,0,0
1933-10-29,756,642,642,Ștefan Dobay,67,0,0
1933-10-29,756,642,756,Ernst Hufschmid,75,0,0
1933-10-29,756,642,756,Erwin Hochsträsser,80,0,1
1934-01-28,332,192,192,Mario López,20,0,1
1934-01-28,332,192,192,Héctor Socorro,61,0,0
1934-01-28,332,192,192,Ángel Martínez,64,0,0
1934-01-28,332,192,332,Robert St. Fort,85,0,1
1934-02-01,332,192,332,Robert St. Fort,25,0,1
1934-02-01,332,192,192,Mario López,85,0,0
1934-02-04,332,192,192,Héctor Socorro,5,0,0
1934-02-04,332,192,192,Mario López,18,0,0
1934-02-04,332,192,192,Francisco Socorro,37,0,0
1934-02-04,332,192,192,Enrique Ferrer,62,0,0
1934-02-04,332,192,192,Salvador Soto,78,0,0
1934-02-04,332,192,192,Mario López,86,0,0
1934-02-25,372,56,56,Jean Capelle,15,0,0
1934-02-25,372,56,372,Paddy Moore,27,0,0
1934-02-25,372,56,56,Stan Vanden Eynde,30,0,0
1934-02-25,372,56,56,François Vanden Eynde,47,0,0
1934-02-25,372,56,372,Paddy Moore,48,0,0
1934-02-25,372,56,372,Paddy Moore,56,0,0
1934-02-25,372,56,56,François Vanden Eynde,60,0,0
1934-02-25,372,56,372,Paddy Moore,75,0,0
1934-03-04,484,192,484,Dionisio Mejía,12,0,0
1934-03-04,484,192,484,Dionisio Mejía,14,0,0
1934-03-04,484,192,484,Dionisio Mejía,16,0,0
1934-03-04,484,192,192,Mario López,40,0,0
1934-03-04,484,192,192,Mario López,63,0,0
1934-03-11,442,276,276,Josef Rasselnberg,2,0,0
1934-03-11,442,276,276,Willi Wigold,12,0,0
1934-03-11,442,276,276,Ernst Albrecht,24,0,0
1934-03-11,442,276,442,Ernest Mengel,27,0,0
1934-03-11,442,276,276,Karl Hohmann,30,0,0
1934-03-11,442,276,276,Josef Rasselnberg,35,0,0
1934-03-11,442,276,276,Karl Hohmann,52,0,0
1934-03-11,442,276,276,Karl Hohmann,53,0,0
1934-03-11,442,276,276,Josef Rasselnberg,57,0,0
1934-03-11,442,276,276,Josef Rasselnberg,89,0,0
1934-03-11,484,192,484,Jorge Sota,24,0,0
1934-03-11,484,192,484,Dionisio Mejía,31,0,0
1934-03-11,484,192,484,Dionisio Mejía,40,0,0
1934-03-11,484,192,484,Felipe Rosas,72,0,0
1934-03-11,484,192,484,Dionisio Mejía,79,0,0
1934-03-11,724,620,724,Eduardo González Valiño,3,0,0
1934-03-11,724,620,724,Isidro Lángara,13,0,0
1934-03-11,724,620,724,Isidro Lángara,14,0,1
1934-03-11,724,620,724,Isidro Lángara,46,0,0
1934-03-11,724,620,724,Luis Regueiro,65,0,0
1934-03-11,724,620,724,Martí Ventolrà,68,0,0
1934-03-11,724,620,724,Luis Regueiro,70,0,0
1934-03-11,724,620,724,Isidro Lángara,71,0,0
1934-03-11,724,620,724,Isidro Lángara,85,0,0
1934-03-16,818,376,818,Mahmoud Mokhtar El-Tetsh,11,0,0
1934-03-16,818,376,818,Mostafa Taha,21,0,0
1934-03-16,818,376,818,Mahmoud Mokhtar El-Tetsh,35,0,0
1934-03-16,818,376,818,Mohamed Latif,43,0,0
1934-03-16,818,376,818,Mahmoud Mokhtar El-Tetsh,51,0,0
1934-03-16,818,376,376,Avraham Nudelmann,61,0,0
1934-03-16,818,376,818,Mostafa Taha,79,0,0
1934-03-16,818,376,818,Mohamed Latif,87,0,0
1934-03-18,484,192,192,Mario López,15,0,0
1934-03-18,484,192,484,Manuel Alonso,32,0,0
1934-03-18,484,192,484,José Ruvalcaba,41,0,0
1934-03-18,484,192,484,Fernando Marcos,55,0,0
1934-03-18,484,192,484,Manuel Alonso,75,0,0
1934-03-18,620,724,620,Vítor Silva,10,0,0
1934-03-18,620,724,724,Isidro Lángara,12,0,0
1934-03-18,620,724,724,Isidro Lángara,25,0,0
1934-03-25,100,348,100,Dimitar Baikushev,27,0,0
1934-03-25,100,348,348,György Sárosi,29,0,0
1934-03-25,100,348,348,Gábor P. Szabó,61,0,1
1934-03-25,100,348,348,Géza Toldi,88,0,0
1934-03-25,100,348,348,Imre Markos,89,0,0
1934-03-25,380,300,380,Anfilogino Guarisi,40,0,0
1934-03-25,380,300,380,Giuseppe Meazza,44,0,0
1934-03-25,380,300,380,Giovanni Ferrari,69,0,0
1934-03-25,380,300,380,Giuseppe Meazza,71,0,0
1934-04-06,376,818,818,Mohamed Latif,2,0,0
1934-04-06,376,818,818,Mahmoud Mokhtar El-Tetsh,7,0,0
1934-04-06,376,818,818,Mahmoud Mokhtar El-Tetsh,22,0,0
1934-04-06,376,818,818,Abdulrahman Fawzi,35,0,0
1934-04-06,376,818,376,Yohanan Sukenik,54,0,0
1934-04-08,528,372,528,Kick Smit,41,0,0
1934-04-08,528,372,372,Johnny Squires,44,0,0
1934-04-08,528,372,372,Paddy Moore,57,0,0
1934-04-08,528,372,528,Bep Bakhuys,67,0,0
1934-04-08,528,372,528,Bep Bakhuys,78,0,0
1934-04-08,528,372,528,Leen Vente,83,0,0
1934-04-08,528,372,528,Kick Smit,85,0,0
1934-04-15,442,250,250,Alfred Aston,3,0,0
1934-04-15,442,250,250,Jean Nicolas,26,0,0
1934-04-15,442,250,442,Théophile Speicher,47,0,0
1934-04-15,442,250,250,Jean Nicolas,67,0,0
1934-04-15,442,250,250,Ernest Liberati,80,0,0
1934-04-15,442,250,250,Jean Nicolas,85,0,0
1934-04-15,442,250,250,Jean Nicolas,89,0,1
1934-04-25,40,100,40,Johann Horvath,19,0,0
1934-04-25,40,100,40,Johann Horvath,22,0,0
1934-04-25,40,100,40,Johann Horvath,33,0,0
1934-04-25,40,100,40,Karl Zischek,59,0,0
1934-04-25,40,100,40,Rudolf Viertl,62,0,0
1934-04-25,40,100,100,Mihail Lozanov,66,0,0
1934-04-25,40,100,40,Matthias Sindelar,67,0,0
1934-04-29,56,528,56,Laurent Grimmonprez,51,0,0
1934-04-29,56,528,528,Kick Smit,60,0,0
1934-04-29,56,528,528,Bep Bakhuys,62,0,0
1934-04-29,56,528,528,Leen Vente,64,0,0
1934-04-29,56,528,56,Bernard Voorhoof,71,0,0
1934-04-29,56,528,528,Bep Bakhuys,84,0,0
1934-04-29,348,100,348,Gábor P. Szabó,9,0,0
1934-04-29,348,100,348,Gábor P. Szabó,58,0,0
1934-04-29,348,100,348,József Solti,60,0,0
1934-04-29,348,100,100,Vladimir Todorov,61,0,0
1934-04-29,348,100,348,József Solti,73,0,0
1934-04-29,642,1,642,Sándor Schwartz,38,0,0
1934-04-29,642,1,1,Vladimir Kragić,71,0,0
1934-04-29,642,1,642,Ștefan Dobay,74,0,0
1934-05-24,484,840,484,Manuel Alonso,25,0,0
1934-05-24,484,840,840,Aldo Donelli,28,0,0
1934-05-24,484,840,840,Aldo Donelli,32,0,0
1934-05-24,484,840,840,Aldo Donelli,74,0,0
1934-05-24,484,840,484,Dionisio Mejía,75,0,0
1934-05-24,484,840,840,Aldo Donelli,87,0,0
1934-05-27,32,752,32,Ernesto Belis,4,0,0
1934-05-27,32,752,752,Sven Jonasson,9,0,0
1934-05-27,32,752,32,Alberto Galateo,48,0,0
1934-05-27,32,752,752,Sven Jonasson,67,0,0
1934-05-27,32,752,752,Knut Kroon,79,0,0
1934-05-27,40,250,250,Jean Nicolas,18,0,0
1934-05-27,40,250,40,Matthias Sindelar,44,0,0
1934-05-27,40,250,40,Anton Schall,93,0,0
1934-05-27,40,250,40,Josef Bican,109,0,0
1934-05-27,40,250,250,Georges Verriest,116,0,1
1934-05-27,56,276,276,Stanislaus Kobierski,25,0,0
1934-05-27,56,276,56,Bernard Voorhoof,29,0,0
1934-05-27,56,276,56,Bernard Voorhoof,43,0,0
1934-05-27,56,276,276,Otto Siffling,49,0,0
1934-05-27,56,276,276,Edmund Conen,66,0,0
1934-05-27,56,276,276,Edmund Conen,70,0,0
1934-05-27,56,276,276,Edmund Conen,87,0,0
1934-05-27,76,724,724,José Iraragorri,18,0,1
1934-05-27,76,724,724,José Iraragorri,25,0,0
1934-05-27,76,724,724,Isidro Lángara,29,0,0
1934-05-27,76,724,76,Leônidas,55,0,0
1934-05-27,2,642,642,Ștefan Dobay,11,0,0
1934-05-27,2,642,2,Antonín Puč,50,0,0
1934-05-27,2,642,2,Oldřich Nejedlý,67,0,0
1934-05-27,818,348,348,Pál Teleki,11,0,0
1934-05-27,818,348,348,Géza Toldi,31,0,0
1934-05-27,818,348,818,Abdulrahman Fawzi,35,0,0
1934-05-27,818,348,818,Abdulrahman Fawzi,39,0,0
1934-05-27,818,348,348,Jenő Vincze,53,0,0
1934-05-27,818,348,348,Géza Toldi,61,0,0
1934-05-27,380,840,380,Angelo Schiavio,18,0,0
1934-05-27,380,840,380,Raimundo Orsi,20,0,0
1934-05-27,380,840,380,Angelo Schiavio,29,0,0
1934-05-27,380,840,840,Aldo Donelli,57,0,0
1934-05-27,380,840,380,Giovanni Ferrari,63,0,0
1934-05-27,380,840,380,Angelo Schiavio,64,0,0
1934-05-27,380,840,380,Raimundo Orsi,69,0,0
1934-05-27,380,840,380,Giuseppe Meazza,90,0,0
1934-05-27,528,756,756,Leopold Kielholz,7,0,0
1934-05-27,528,756,528,Kick Smit,29,0,0
1934-05-27,528,756,756,Leopold Kielholz,43,0,0
1934-05-27,528,756,756,André Abegglen,66,0,0
1934-05-27,528,756,528,Leen Vente,69,0,0
1934-05-31,40,348,40,Johann Horvath,8,0,0
1934-05-31,40,348,40,Karl Zischek,51,0,0
1934-05-31,40,348,348,György Sárosi,60,0,1
1934-05-31,2,756,756,Leopold Kielholz,18,0,0
1934-05-31,2,756,2,František Svoboda,24,0,0
1934-05-31,2,756,2,Jiří Sobotka,49,0,0
1934-05-31,2,756,756,Willy Jäggi,78,0,0
1934-05-31,2,756,2,Oldřich Nejedlý,82,0,0
1934-05-31,276,752,276,Karl Hohmann,60,0,0
1934-05-31,276,752,276,Karl Hohmann,63,0,0
1934-05-31,276,752,752,Gösta Dunker,82,0,0
1934-05-31,380,724,724,Luis Regueiro,30,0,0
1934-05-31,380,724,380,Giovanni Ferrari,44,0,0
1934-06-01,380,724,380,Giuseppe Meazza,11,0,0
1934-06-03,2,276,2,Oldřich Nejedlý,21,0,0
1934-06-03,2,276,276,Rudolf Noack,62,0,0
1934-06-03,2,276,2,Oldřich Nejedlý,69,0,0
1934-06-03,2,276,2,Oldřich Nejedlý,80,0,0
1934-06-03,380,40,380,Enrique Guaita,19,0,0
1934-06-07,40,276,276,Ernst Lehner,1,0,0
1934-06-07,40,276,276,Edmund Conen,27,0,0
1934-06-07,40,276,40,Johann Horvath,28,0,0
1934-06-07,40,276,276,Ernst Lehner,42,0,0
1934-06-07,40,276,40,Karl Sesta,54,0,0
1934-06-10,380,2,2,Antonín Puč,71,0,0
1934-06-10,380,2,380,Raimundo Orsi,81,0,0
1934-06-10,380,2,380,Angelo Schiavio,95,0,0
1935-01-06,32,152,152,Arturo Carmona,8,0,0
1935-01-06,32,152,32,Miguel Angel Lauri,28,0,0
1935-01-06,32,152,32,Arturo Arrieta,49,0,0
1935-01-06,32,152,32,Diego García,57,0,0
1935-01-06,32,152,32,Herminio Masantonio,71,0,0
1935-01-13,604,858,858,Héctor Castro,80,0,0
1935-01-18,152,858,858,Aníbal Ciocca,33,0,0
1935-01-18,152,858,858,Aníbal Ciocca,35,0,0
1935-01-18,152,858,152,Carlos Giudice,54,0,0
1935-01-20,604,32,604,Teodoro Fernández,2,0,0
1935-01-20,604,32,32,Herminio Masantonio,10,0,0
1935-01-20,604,32,32,Diego García,50,0,0
1935-01-20,604,32,32,Herminio Masantonio,61,0,0
1935-01-20,604,32,32,Herminio Masantonio,81,0,0
1935-01-26,604,152,604,Alberto Montellanos,5,0,0
1935-01-27,32,858,858,Héctor Castro,18,0,0
1935-01-27,32,858,858,José Taboada,28,0,0
1935-01-27,32,858,858,Aníbal Ciocca,36,0,0
1935-08-20,233,440,440,Voldemaras Jaškevičius,32,0,0
1935-08-20,233,440,233,Nikolai Linberg,45,0,0
1935-08-20,233,440,440,Antanas Lingis,75,0,0
1935-08-21,440,428,428,Iļja Vestermans,17,0,0
1935-08-21,440,428,440,Antanas Lingis,33,0,0
1935-08-21,440,428,440,Romualdas Marcinkus,54,0,0
1935-08-21,440,428,428,Iļja Vestermans,75,0,0
1935-08-22,233,428,233,Eduard Ellman-Eelma,59,0,0
1935-08-22,233,428,428,Ēriks Pētersons,80,0,0
1936-08-29,428,440,440,Voldemaras Jaškevičius,27,0,0
1936-08-29,428,440,428,Iļja Vestermans,75,0,0
1936-08-29,428,440,428,Alberts Šeibelis,90,0,0
1936-08-30,233,440,233,Georg Siimenson,24,0,0
1936-08-30,233,440,233,Richard Kuremaa,61,0,0
1936-08-30,233,440,440,Juozas Gudelis,84,0,0
1936-08-31,428,233,428,Alberts Šeibelis,35,0,0
1936-08-31,428,233,428,Jānis Lidmanis,41,0,1
1936-08-31,428,233,233,Julius Kaljo,73,0,1
1936-12-27,76,604,76,Roberto Emílio da Cunha,7,0,0
1936-12-27,76,604,76,Afonso Guimarães da Silva,30,0,0
1936-12-27,76,604,604,Teodoro Fernández,55,0,0
1936-12-27,76,604,76,Niginho,57,0,0
1936-12-27,76,604,604,Alejandro Villanueva,58,0,0
1936-12-30,32,152,32,Francisco Varallo,30,0,0
1936-12-30,32,152,32,Francisco Varallo,43,0,0
1936-12-30,32,152,152,Raúl Toro Julio,73,0,0
1937-01-02,600,858,600,Amadeo Ortega,9,0,0
1937-01-02,600,858,858,Severino Varela,16,0,0
1937-01-02,600,858,858,Severino Varela,28,0,0
1937-01-02,600,858,600,Aurelio González,35,0,0
1937-01-02,600,858,600,Adolfo Erico,38,0,1
1937-01-02,600,858,600,Amadeo Ortega,79,0,0
1937-01-03,76,152,76,Patesko,2,0,0
1937-01-03,76,152,76,Carvalho Leite,6,0,0
1937-01-03,76,152,152,José Avendaño,19,0,0
1937-01-03,76,152,152,Raúl Toro Julio,25,0,0
1937-01-03,76,152,76,Patesko,26,0,0
1937-01-03,76,152,76,Luíz Mesquita de Oliveira,35,0,0
1937-01-03,76,152,76,Luíz Mesquita de Oliveira,40,0,0
1937-01-03,76,152,152,Guillermo Riveros,40,0,0
1937-01-03,76,152,76,Roberto Emílio da Cunha,68,0,0
1937-01-03,76,152,152,Raúl Toro Julio,73,0,0
1937-01-06,604,858,858,Adelaido Camaití,16,0,0
1937-01-06,604,858,604,Teodoro Fernández,29,0,0
1937-01-06,604,858,858,Severino Varela,31,0,0
1937-01-06,604,858,604,Adolfo Magallanes,40,0,0
1937-01-06,604,858,858,Severino Varela,56,0,0
1937-01-06,604,858,858,Juan Píriz,79,0,0
1937-01-09,32,600,32,Alejandro Scopelli,5,0,0
1937-01-09,32,600,32,Enrique García,8,0,0
1937-01-09,32,600,32,Alberto Zozaya,33,0,0
1937-01-09,32,600,32,Alejandro Scopelli,54,0,0
1937-01-09,32,600,32,Alberto Zozaya,75,0,0
1937-01-09,32,600,32,Alberto Zozaya,82,0,0
1937-01-09,32,600,600,Aurelio González,86,0,0
1937-01-10,152,858,152,Raúl Toro Julio,17,0,0
1937-01-10,152,858,152,Manuel Arancibia,59,0,0
1937-01-10,152,858,152,Raúl Toro Julio,83,0,0
1937-01-13,76,600,76,Patesko,31,0,0
1937-01-13,76,600,76,Luíz Mesquita de Oliveira,42,0,0
1937-01-13,76,600,76,Luíz Mesquita de Oliveira,51,0,0
1937-01-13,76,600,76,Carvalho Leite,59,0,0
1937-01-13,76,600,76,Patesko,67,0,0
1937-01-16,32,604,32,Alberto Zozaya,55,0,0
1937-01-17,152,600,600,Juan Amarilla,5,0,0
1937-01-17,152,600,152,Raúl Toro Julio,8,0,0
1937-01-17,152,600,152,Raúl Toro Julio,32,0,0
1937-01-17,152,600,600,Martín Flor,47,0,0
1937-01-17,152,600,600,Raúl Núñez Velloso,78,0,0
1937-01-19,76,858,858,Segundo Villadóniga,1,0,0
1937-01-19,76,858,76,Carvalho Leite,36,0,0
1937-01-19,76,858,858,Juan Píriz,66,0,0
1937-01-19,76,858,76,Antônio Almeida,72,0,0
1937-01-19,76,858,76,Niginho,77,0,0
1937-01-21,152,604,604,Jorge Alcalde,1,0,0
1937-01-21,152,604,152,Guillermo Torres,16,0,0
1937-01-21,152,604,604,Jorge Alcalde,26,0,0
1937-01-21,152,604,152,Arturo Carmona,70,0,0
1937-01-23,32,858,858,Eduardo Ithurbide,5,0,0
1937-01-23,32,858,858,Juan Píriz,51,0,0
1937-01-23,32,858,858,Severino Varela,58,0,0
1937-01-23,32,858,32,Francisco Varallo,63,0,0
1937-01-23,32,858,32,Alberto Zozaya,68,0,0
1937-01-24,600,604,604,José María Lavalle,43,0,0
1937-01-30,32,76,32,Enrique García,48,0,0
1937-02-01,32,76,32,Vicente de la Mata,102,0,0
1937-02-01,32,76,32,Vicente de la Mata,112,0,0
1937-06-16,752,246,752,Lennart Bunke,60,0,0
1937-06-16,752,246,752,Erik Persson,65,0,0
1937-06-16,752,246,752,Kurt Svanström,68,0,0
1937-06-16,752,246,752,Lennart Bunke,82,0,0
1937-06-20,752,233,233,Georg Siimenson,2,0,0
1937-06-20,752,233,233,Heinrich Uukkivi,3,0,0
1937-06-20,752,233,752,Gustav Josefsson,7,0,0
1937-06-20,752,233,752,Lennart Bunke,40,0,0
1937-06-20,752,233,752,Gustav Josefsson,41,0,0
1937-06-20,752,233,752,Sven Jonasson,49,0,1
1937-06-20,752,233,752,Gustav Wetterström,73,0,0
1937-06-20,752,233,752,Gustav Wetterström,77,0,0
1937-06-20,752,233,752,Gustav Wetterström,84,0,0
1937-06-29,246,276,276,Ernst Lehner,26,0,0
1937-06-29,246,276,276,Adolf Urban,38,0,0
1937-07-29,428,440,428,Fricis Kaņeps,19,0,0
